episodes,episode_length,returns,average_reward,round_time,episodes_test,episode_length_test,returns_test,average_reward_test,round_time_test,round_time_total,loss_total,loss_critic,loss_actor,memory_size,reward_mean,reward_std,reward_min,reward_max,reward_corr,value_target_mean,value_target_std,q_value_mean,q_value_std,td_error_mean,td_error_std,learning_rate,gradient_norm_actor,gradient_norm_critic,actor_param_norm_before,actor_param_norm_after,critic_param_norm_before,critic_param_norm_after,actor_grad_var,critic_grad_var,critic_agreement_ratio,entropy_log_probs_mean,entropy_traj_start,entropy_traj_end,entropy_traj_delta,entropy_traj_mean,entropy_traj_std,actor_output_mean,actor_output_std,actor_entropy_first_mean,actor_entropy_first_std,loss_total_delta,critic_disagreement_mean,critic_disagreement_std,critic_disagreement_max,critic_disagreement_min,critic_disagreement_median,critic_disagreement_q25,critic_disagreement_q75,critic_var_top5_mean,model_val_mean,target_val_mean,critic_value_drift,avg_action_change,obs_delay_mean,act_delay_mean,nstep_len_mean,nstep_len_std,is_rtac,iteration_time
0,,,6.443203730333025e-09,0 days 00:00:21.225772,0.0,,,5.675293404540072e-209,0 days 00:00:00.290652,0 days 00:00:21.226314,9.426187000274659,55.70372567915916,-175.6839677581787,906855.55,0.0044283953548788215,0.04799629601808736,0.0,0.7499678023358205,0.5391578901782504,175.74553617858888,6.477881114959716,175.74415797424317,5.133637527465821,-0.001377789795398712,2.8470141333937646,0.0003,0.12890100310742855,188.99808919525145,94.5361413892046,94.5361413892046,445.35962979584934,445.35962979584934,3.1124780269564667e-07,0.46655258545745165,0.0,-1.3658571593761444,1.3659081708192826,1.365833695411682,-7.447540760040283e-05,1.3657551290988923,0.004641618051799014,-0.00022353311808547005,0.5900317904353142,,,-0.0024304103851318357,0.3460884430743754,2.671787077128887,29.06928968733549,1.360019133426249e-05,0.03157485641352832,0.007025426969514228,0.09907325935736298,7.052922201812267,175.4133856048584,175.39903494262694,0.46638313043117524,1.0634832005898156,,,1.3843046875,0.8912948886752129,0.0,0.0161817991733551
0,,,8.064263441405462e-220,0 days 00:00:21.306258,0.0,,,2.766361325039191e-114,0 days 00:00:00.289106,0 days 00:00:21.306815,9.151847131729125,55.38740678179264,-175.7903908996582,907851.554,0.004077187298332967,0.04516098416459759,0.0,0.7133550055015633,0.5295157829436649,175.84606614685057,6.509666949033737,175.84478814697266,5.130404549360275,-0.0012779471129179,2.8658890033960343,0.0003,0.12435800793021917,176.5401550922394,94.52850959020556,94.52850959020556,445.55086834448576,445.55086834448576,2.8773402184612e-07,0.3815274392371066,0.0,-1.3658400498628616,1.3659482591152192,1.3658175954818725,-0.00013066363334655762,1.365827579140663,0.00450923358782893,-0.003565400775172748,0.5904101096391677,,,0.006472906112670898,0.21306227842718362,1.2173208247721194,12.569559569448232,1.1970361461862922e-05,0.02969354589190334,0.0066045201173983515,0.0932174607552588,3.746332376152277,175.52197212219238,175.50652932739257,0.4315069903731346,1.0658800995747246,,,1.3837734375,0.8900335091352463,0.0,0.016220587491989135
0,,,8.288746259807204e-210,0 days 00:00:21.417107,1.0,1000.0,7.989868326994889e-136,7.989868326994889e-139,0 days 00:00:00.261875,0 days 00:00:21.417666,14.938003618240357,62.60149691522121,-175.71596951293947,908847.554,0.004266305184129333,0.04743258785975648,0.0,0.7554205258508687,0.5303673811936896,175.80635400390625,6.605967381954193,175.8049415435791,5.062714248418808,-0.0014125866293907166,3.1233113071322443,0.0003,0.12559555879980325,201.48680396842957,94.58313252754684,94.58313252754684,445.8687234236002,445.8687234236002,2.985886219413203e-07,0.5070654167619069,0.0,-1.3656856900453567,1.366032122373581,1.3659972577095032,-3.486466407775879e-05,1.3659660384655,0.004624367528769653,-0.004256076467980165,0.5897196031212807,,,-0.010303367614746093,0.4789406473636627,4.101775949314237,45.18431150758266,1.3408184051513672e-05,0.03271323970798403,0.007299214847851544,0.10052783165872096,10.42169928330183,175.44566635131835,175.46341696166994,0.4953567991256714,1.0645307210882506,,,1.385796875,0.8874761692285538,0.0,0.016216365814208985
0,,,2.0629038330180016e-252,0 days 00:00:21.529414,0.0,,,7.066473852198572e-104,0 days 00:00:00.289659,0 days 00:00:21.529961,13.664577787399292,60.97179361093044,-175.5642847442627,909843.554,0.0039816965675402785,0.044071588815702785,0.0,0.6998535969846653,0.524165424183011,175.65586672973632,6.567130428791046,175.65345983886718,5.0558548753261565,-0.002405801400542259,3.051881464242935,0.0003,0.1254404598288238,198.96817284965516,94.63087664166815,94.63087664166815,446.2406449540853,446.2406449540853,3.007205206699837e-07,0.5003540371384007,0.0,-1.3662669252157211,1.3659790422916411,1.3659865627288819,7.520437240600586e-06,1.3660785548686982,0.004469568140979391,-0.0010485740398871713,0.5906612595915794,,,0.0007503662109375,0.4634342054091394,3.902830817706883,42.89940542599559,1.2928764568641782e-05,0.03310730575397611,0.007313348217168823,0.10339038294181227,9.98432432192564,175.29376622009278,175.3177539367676,0.47389822793006897,1.0662763312260308,,,1.390234375,0.8901675972342491,0.0,0.016245954990386963
0,,,1.1996886894331601e-225,0 days 00:00:21.901040,1.0,1000.0,1.1029428331791028e-173,1.1029428331791027e-176,0 days 00:00:00.280109,0 days 00:00:21.901599,12.042294441223145,58.95397525942325,-175.6044292907715,910839.558,0.00439084148261289,0.04808606429193351,0.0,0.7605120414323709,0.5353426382674661,175.67895314025878,6.530061712026596,175.67893125915526,5.0862728099823,-2.218341827392578e-05,2.9903329981565476,0.0003,0.12057799671962857,205.50004328155518,94.66521351270285,94.66521351270285,446.6004045203328,446.6004045203328,2.6140456847656424e-07,0.503876176265534,0.0,-1.3665951673984527,1.365915038228035,1.3662058670520782,0.0002908288240432739,1.366074679493904,0.004560198876191862,-0.0010024684933014215,0.5896975092291832,,,0.0024382476806640626,0.764964414536953,7.273770423866808,81.01748130077124,1.3155536493286491e-05,0.034207652401179074,0.007643927977420389,0.10640464656054974,17.63667797625065,175.3334412689209,175.33252481079103,0.5115008334517479,1.0652327608068786,,,1.391359375,0.8891567704677582,0.0,0.016520416736602782
0,,,1.2247326732256078e-134,0 days 00:00:21.505941,0.0,,,2.233409947020219e-135,0 days 00:00:00.259881,0 days 00:00:21.506487,10.03813761138916,56.47636265707016,-175.71476206970215,911835.562,0.004859228705238421,0.05205318602254128,0.0,0.8085959669696153,0.52444491360971,175.76584214782716,6.5104158749580385,175.76456600952147,5.099226002454758,-0.0012766090631484985,2.926167471051216,0.0003,0.1119363204613328,185.29995346450806,94.65819818187597,94.65819818187597,446.8902420971394,446.8902420971394,2.1227668601042638e-07,0.409434717642609,0.0,-1.3661049869060515,1.3667180594205857,1.3666334607601165,-8.459866046905517e-05,1.3666304358243941,0.004463087520212866,0.0019298013898078352,0.5903000555634499,,,0.38680615997314455,0.37102712009474637,2.866258631244302,31.0512198215127,1.2484321719966829e-05,0.0304045785786584,0.00670937537169084,0.0961160770766437,7.6790854058265685,175.44327169799806,175.40984100341797,0.45779120337963103,1.0653676599860191,,,1.3851875,0.8878838578462601,0.0,0.01616713857650757
0,,,3.188365443488995e-265,0 days 00:00:21.612716,1.0,1000.0,9.64692931802729e-207,9.646929318027289e-210,0 days 00:00:00.265872,0 days 00:00:21.613263,7.851791566848755,53.77753092992306,-175.85116653442384,912831.562,0.004462839913091917,0.04858969074890796,0.0,0.7652800633759603,0.5272514316034503,175.91417054748536,6.514594663381576,175.90996334838866,5.16814644241333,-0.0042078190743923185,2.878383092403412,0.0003,0.11658351550996303,192.2953403110504,94.67430254415102,94.67430254415102,447.2263835062981,447.2263835062981,2.715783448188347e-07,0.44933858362957835,0.0,-1.3662886559963225,1.366444555401802,1.3664256587028503,-1.889669895172119e-05,1.3664422886371612,0.004414016958326101,-0.0004680497902445495,0.5884552557468414,,,-0.3885803184509277,0.4719498108923435,3.916821422144771,42.82040986782312,1.2918206164613366e-05,0.0334096767436713,0.007388734012027271,0.10373501455783844,10.146315090298653,175.58131929016113,175.56711514282227,0.47095352500677107,1.0628294561505318,,,1.3851953125,0.8887589724063873,0.0,0.016194416761398316
0,,,0.0,0 days 00:00:21.753602,1.0,1000.0,1.8809797934791493e-120,1.8809797934791493e-123,0 days 00:00:00.265518,0 days 00:00:21.754146,19.56506810569763,68.38446806812286,-175.71253330993653,913827.562,0.00448653691867702,0.04865174362680911,0.0,0.7607820899012347,0.5381186064132489,175.8145468597412,6.916932563066482,175.81374531555176,5.272895608663559,-0.0008013774454593658,3.277057729959488,0.0003,0.11761632097512484,199.60073623275755,94.68696862067867,94.68696862067867,447.559735983789,447.559735983789,2.491382279892207e-07,0.5077766770112794,0.0,-1.3661506878137588,1.3666107609272002,1.3664739809036255,-0.0001367800235748291,1.3663659068346024,0.004409318783291383,-0.0014147669979720377,0.5887967913150788,,,0.0016620254516601562,0.9243394734039903,8.912277205333114,99.21761273223161,1.2785602826625109e-05,0.03642318275850266,0.00797800267173443,0.11219089012593031,21.562710119605065,175.44104902648925,175.46581967163087,0.4684105470180511,1.063622263709704,,,1.3852734375,0.8872770735025406,0.0,0.016216060400009155
0,,,1.7036617749430847e-128,0 days 00:00:23.139063,1.0,1000.0,1.8256117494692056e-157,1.8256117494692057e-160,0 days 00:00:00.289174,0 days 00:00:23.139593,17.511979866027833,65.78325760054588,-175.57313137817383,914823.562,0.00428416806888757,0.04744928489923862,0.0,0.7462440806336692,0.5235944705371949,175.66135789489746,6.844756831645966,175.66118447875976,5.198081114053727,-0.00017283621430397035,3.215966384291649,0.0003,0.11577366366609931,208.12547990989685,94.72418502614636,94.72418502614636,447.9213607859015,447.9213607859015,2.440155515941456e-07,0.5555691933524795,0.0,-1.3658345791101456,1.3664158765077592,1.366339947938919,-7.592856884002685e-05,1.3662960270643234,0.00446255288561224,0.004016149334260263,0.5880248444080353,,,-0.0026280364990234374,0.37291722471266986,2.8090634510219097,30.27818688237667,1.210766809526831e-05,0.032856876007281245,0.007178552201483399,0.1030942327156663,7.618066965758801,175.30351518249512,175.31849389648437,0.4854493537545204,1.0613295194307963,,,1.3898125,0.8877983366847039,0.0,0.017495549440383912
0,,,2.244841899699723e-39,0 days 00:00:21.835733,1.0,1000.0,4.911801119907623e-218,4.911801119907623e-221,0 days 00:00:00.260723,0 days 00:00:21.836273,9.841582916259766,56.20845226120949,-175.6258935546875,915819.566,0.004305765864265345,0.04843828630384495,0.0,0.7774559568408713,0.5177881096010678,175.68878491210938,6.590864798069,175.68688063049316,5.18612030005455,-0.0019041303098201751,2.924210717201233,0.0003,0.11507768274471164,194.63561574172974,94.73560580160142,94.73560580160142,448.25814243048427,448.25814243048427,2.2750702761697993e-07,0.4847037069670041,0.0,-1.366668310046196,1.3661873331069947,1.3663242374658584,0.00013690435886383055,1.3661283566951752,0.004561831712839194,-0.0007390564521774649,0.5878769609928131,,,-8.853530883789062e-05,0.6986529172211885,6.47599937517941,71.79804417908191,1.2428757851012052e-05,0.03386330594867468,0.007616907044313848,0.10505700162053108,15.940650583803654,175.35098777770997,175.34026333618164,0.45241121417284014,1.061448083937168,,,1.3844453125,0.8879432075619698,0.0,0.016223100900650024
0,,,3.902605776562898e-133,0 days 00:00:21.884520,1.0,1000.0,3.103021383108852e-185,3.103021383108852e-188,0 days 00:00:00.261861,0 days 00:00:21.885061,9.675599502563477,56.0062615814209,-175.64704951477052,916815.57,0.004339990822458983,0.04759332308741002,0.0,0.7497265561762474,0.5262354684491692,175.71353964233398,6.592757164478302,175.71379483032226,5.214894881248474,0.00025452026724815367,2.8996421832442283,0.0003,0.11668458551913499,192.5604410018921,94.76961797738552,94.76961797738552,448.585672940433,448.585672940433,2.2709302891854577e-07,0.43680491783772596,0.0,-1.3662093931436539,1.3660647511482238,1.3659713853597641,-9.336578845977783e-05,1.366135226726532,0.004520157642895356,-0.00547082718933234,0.5882904069423676,,,0.26817127227783205,0.5406963929273189,4.689803367465735,51.476176315158604,1.293269614689052e-05,0.0328443712387234,0.0075999139283085245,0.10020175164565444,11.958050991237164,175.3779598236084,175.36962882995604,0.46058110332489016,1.0624706639846166,,,1.3886015625,0.890536827981472,0.0,0.016229400873184203
0,,,3.8972379517101006e-123,0 days 00:00:21.862478,1.0,1000.0,2.428020996770281e-129,2.428020996770281e-132,0 days 00:00:00.278924,0 days 00:00:21.863029,21.034369861602784,70.16952024757862,-175.50623304748535,917811.57,0.0043093136274029295,0.04742778058861489,0.0,0.7500973373053041,0.5355700252641072,175.62228886413575,6.846212561845779,175.61852192687988,5.118281970977783,-0.0037671561539173127,3.3305294398069383,0.0003,0.12160199373587965,225.86203100967407,94.77799185080082,94.77799185080082,448.96411728030444,448.96411728030444,2.592000244696635e-07,0.6272308449794073,0.0,-1.365869791507721,1.3659396494626999,1.366147419333458,0.00020776987075805665,1.3659664499759674,0.004513054324837867,-0.005925991341122426,0.5888715989589691,,,-0.26609090995788576,0.5804436867423356,5.099410647004842,56.19761635527015,1.370415138080716e-05,0.034597989008761945,0.007782321351114661,0.10790279488638044,12.890998153537511,175.236213973999,175.2794418182373,0.5373986127376557,1.063595259308815,,,1.3905234375,0.8913615698814392,0.0,0.016163798809051513
0,,,0.0007368475048529255,0 days 00:00:22.068549,1.0,1000.0,4.6638358838768884e-95,4.6638358838768885e-98,0 days 00:00:00.275973,0 days 00:00:22.069096,20.090208297729493,68.95761268568039,-175.37941090393068,918807.574,0.004325119332907051,0.0472092620879651,0.0,0.7434919697759594,0.540657585979905,175.47991784667968,6.8020267038345334,175.47856512451173,5.12468418598175,-0.0013536044657230376,3.2766171825528145,0.0003,0.12418530486524106,220.04375022888183,94.80691011170856,94.80691011170856,449.313163202107,449.313163202107,3.464572502629437e-07,0.5723840568955056,0.0,-1.366266747713089,1.3661221388578415,1.3664802712202073,0.00035813236236572265,1.366293159365654,0.0045897986463096455,-0.0035391135657264383,0.5896003580689431,,,0.36894735527038575,0.4127124011814594,3.1581113505512475,34.1587238291502,1.445476885419339e-05,0.03378311593644321,0.007606201222166419,0.1035481137931347,8.61274050283432,175.10184576416015,175.12859063720703,0.5142252680659294,1.0654436571399368,,,1.387828125,0.8881489302515984,0.0,0.016247720956802367
0,,,3.576361429225017e-15,0 days 00:00:22.104029,1.0,1000.0,1.3144211013984256e-205,1.3144211013984256e-208,0 days 00:00:00.259951,0 days 00:00:22.104568,15.288526891708374,62.90081503748894,-175.16062721252442,919803.578,0.004137748468405706,0.04642299912556794,0.0,0.7339094694005024,0.5197907987902508,175.25845556640624,6.699210587024688,175.25462005615233,5.132333271503448,-0.0038349177092313765,3.1218010211586953,0.0003,0.1242437497638166,215.43293983268737,94.86546781426132,94.86546781426132,449.71193930214645,449.71193930214645,3.4922652245583665e-07,0.5778255121423863,0.0,-1.3658038204908372,1.3660448752641678,1.3660107439756393,-3.4131288528442385e-05,1.3661202551126481,0.004551090902474244,0.007098952078726142,0.5889720668196678,,,-0.37139224243164065,0.5423069145604968,4.554894997790456,49.883256802618504,1.4789907960221172e-05,0.036041225536726416,0.008003948115743696,0.11041213307529688,11.834145919978619,174.87914051818848,174.9059552001953,0.4800606439709663,1.063670622507731,,,1.3853828125,0.8908507906794548,0.0,0.016226496219635008
0,,,2.8712023347917133e-300,0 days 00:00:22.006552,0.0,,,1.238809686378573e-177,0 days 00:00:00.287462,0 days 00:00:22.007097,10.067814052581786,56.394503217577935,-175.23894380187988,920799.578,0.004203301262749958,0.04602933375958178,0.0,0.7221295037570664,0.5436230152306116,175.3043370361328,6.523001923799515,175.30612464904786,5.085168085813522,0.0017875982522964477,2.946546929180622,0.0003,0.125993245344609,198.9872328939438,94.91544162466458,94.91544162466458,450.11063614940645,450.11063614940645,3.528465146338533e-07,0.4770756663881475,0.0,-1.366039877653122,1.3661064797639846,1.3663796273469926,0.0002731475830078125,1.3660795689821243,0.004614353259938071,-0.004133356342732441,0.589173333466053,,,0.5323988342285156,0.5825103257000447,5.114117618277669,56.26323803973198,1.3391303597018123e-05,0.03354643681645393,0.007388755619060248,0.10396221882477402,13.005788560122252,174.9601429901123,174.9530291595459,0.4671442458033562,1.0644829019904136,,,1.38896875,0.8900436193346978,0.0,0.01611206340789795
0,,,7.192871999168341e-280,0 days 00:00:22.161547,1.0,1000.0,8.865133531863984e-134,8.865133531863984e-137,0 days 00:00:00.280481,0 days 00:00:22.162101,4.083535110473632,48.955113926768306,-175.40277976989745,921795.582,0.004397379551977689,0.04853820985637524,0.0,0.768414927763938,0.5343360228514357,175.44642625427247,6.447019468545914,175.4445772857666,5.203628189086914,-0.0018485828340053558,2.752546178817749,0.0003,0.1278010601811111,183.83184242725372,94.96785544398823,94.96785544398823,450.50149617373944,450.50149617373944,3.8244870651382713e-07,0.4333410896884743,0.0,-1.3656451108455658,1.366082133769989,1.3658493078947067,-0.0002328258752822876,1.366022334218025,0.00449478205665946,-0.0065939180765999484,0.5893958932161332,,,-0.5303931694030761,0.7460267788097262,6.818441961199045,75.33023066854477,1.2704931665211917e-05,0.03473905005119741,0.007659281002823264,0.1064808232858777,17.108197573840616,175.1282052001953,175.09503828430175,0.4266071473956108,1.0627426564892135,,,1.388203125,0.8880941198468209,0.0,0.01620887494087219
0,,,7.480438917357267e-176,0 days 00:00:22.291173,1.0,1000.0,2.254132739684803e-128,2.2541327396848029e-131,0 days 00:00:00.288700,0 days 00:00:22.291718,15.152352897644043,62.78588248896599,-175.3817670135498,922791.582,0.004224046687176992,0.04609162468754968,0.0,0.7229459961599334,0.531600098701223,175.45474797058105,6.69056719326973,175.45274493408203,5.146838434934616,-0.0020027244687080385,3.1032987020611764,0.0003,0.12114189616590738,210.1502168636322,95.01118290962465,95.01118290962465,450.89370968204736,450.89370968204736,3.058946779823657e-07,0.5090009925910272,0.0,-1.3659727058410644,1.3658923816680908,1.365933741927147,4.136025905609131e-05,1.3658422203063965,0.00469092379376525,-0.006104599245300051,0.5909981791973113,,,0.0021201629638671875,0.33607913133502004,2.249001238591969,23.676911156982182,1.348305307328701e-05,0.03319434702489525,0.007374398213927634,0.10212695669010281,6.6549298692941665,175.1040412750244,175.10442594909668,0.4854235988855362,1.0677785705725353,,,1.3866484375,0.8900005476474762,0.0,0.01623145580291748
0,,,7.594822580394587e-94,0 days 00:00:22.202386,0.0,,,1.4317656153538086e-112,0 days 00:00:00.267679,0 days 00:00:22.202943,16.083344724655152,63.96398970711231,-175.4392345275879,923787.586,0.00427009443061964,0.047543061706757914,0.0,0.7518124509773237,0.5234465906034457,175.53104473876954,6.903224798440934,175.53108808898926,5.314897807598114,4.283338785171509e-05,3.1972134293317795,0.0003,0.12588692131638526,207.61911260223388,95.01994536758994,95.01994536758994,451.3180129308104,451.3180129308104,3.1005087615554315e-07,0.5008401093985886,0.0,-1.3657888799905777,1.3658409469127655,1.365811928629875,-2.9018282890319824e-05,1.3658444647789,0.004622823919751682,-0.004110316860140301,0.5904329305291176,,,0.000407257080078125,0.5464726753905416,4.55593728210777,49.676729737222196,1.363631768617779e-05,0.03428656606562436,0.007511830383446067,0.10479543965309858,12.00494363823533,175.16483879089355,175.1838328552246,0.4692730020284653,1.065714232047399,,,1.389671875,0.8887723609805107,0.0,0.016134448289871216
0,,,1.765577979063121e-14,0 days 00:00:22.424222,0.0,,,6.124120542428361e-169,0 days 00:00:00.261507,0 days 00:00:22.424795,8.922142776489258,55.01173036658764,-175.43620817565917,924783.59,0.004194181116950038,0.04582116436290185,0.0,0.72130968496741,0.5249365276170647,175.49700297546386,6.604613320112229,175.49382104492187,5.227254707098007,-0.0031818722784519196,2.9333872042894362,0.0003,0.12268696657940745,207.1634374732971,95.02911306045274,95.02911306045274,451.7712233429551,451.7712233429551,3.013630749535423e-07,0.542591114366427,0.0,-1.3659173707962036,1.3662103120088578,1.3660503222942353,-0.00015998971462249755,1.3660538495779038,0.004536415729962755,-0.003263517923478503,0.5902653320431709,,,-0.000660745620727539,0.7619165254384279,6.911189649507404,76.16583885610103,1.437086914665997e-05,0.03440107108931988,0.007805403893813491,0.10635142188891769,17.521429750174285,175.1599054260254,175.14834768676758,0.4695610259771347,1.0643775190711022,,,1.3866328125,0.8893768612146378,0.0,0.016243510007858276
0,,,2.7813720158173665e-15,0 days 00:00:22.679561,1.0,1000.0,7.48809471571371e-116,7.48809471571371e-119,0 days 00:00:00.263857,0 days 00:00:22.680129,10.796597618103027,57.358919951558114,-175.45269171142579,925779.594,0.004234210806520273,0.04579070992766282,0.0,0.7121374649671074,0.5335767541455861,175.51980406188966,6.608752781391144,175.51795877075196,5.173625272512436,-0.0018449319005012512,2.952630716443062,0.0003,0.11780551237612963,206.73560691452028,95.05941857629526,95.05941857629526,452.133403367579,452.133403367579,2.647727142779388e-07,0.5179268933204003,0.0,-1.3661123131513595,1.3663387315273285,1.3660656878948212,-0.00027304363250732423,1.3660708359479905,0.004565428163739852,-0.0048282472041901205,0.5880545415282249,,,0.000995576858520508,0.5787199949994684,4.95649713370949,54.28131152445078,1.266961800865829e-05,0.03424701715167612,0.007598609030712396,0.1052623774074018,12.867598808914423,175.17677964782715,175.170475189209,0.4564284399747848,1.0621903386910758,,,1.387015625,0.8889542974829674,0.0,0.01638261556625366
0,,,3.7272345484388175e-75,0 days 00:00:22.616747,1.0,1000.0,2.6363433567413892e-101,2.6363433567413887e-104,0 days 00:00:00.288143,0 days 00:00:22.617302,9.558391065597535,55.841873745322225,-175.57553984069824,926775.594,0.004480781733571236,0.0486378971614282,0.0,0.7573172002388211,0.5215531235099479,175.64276197814942,6.660949636220932,175.64246928405763,5.21921174788475,-0.0002928311228752136,2.949418476343155,0.0003,0.12099480790272354,208.74225741386414,95.06441232031258,95.06441232031258,452.56064345610145,452.56064345610145,2.6371285811421785e-07,0.5218288619492669,0.0,-1.3660398577451707,1.3661375379562377,1.3659407571554183,-0.00019678080081939698,1.3661208057403564,0.0045653168978460595,-0.0029154000555281527,0.5902585792541504,,,8.568572998046875e-05,0.4664241911768913,3.7350135261043906,40.445459124207495,1.2742176651954652e-05,0.03265683197043836,0.007287587897968478,0.09998301401734352,10.069895761430264,175.3048868255615,175.29583303833007,0.4850984048247337,1.065863952835401,,,1.390703125,0.8898038945794106,0.0,0.01624591064453125
0,,,9.866633795538753e-76,0 days 00:00:22.842618,1.0,1000.0,6.474623128043504e-144,6.474623128043504e-147,0 days 00:00:00.263785,0 days 00:00:22.843159,13.527760843276978,60.78965097773075,-175.51980146789552,927771.594,0.004560855569845236,0.05000763969179243,0.0,0.7900601741168419,0.5337760148527668,175.59898037719728,6.872198393821717,175.5958777923584,5.332182073116303,-0.003102747529745102,3.1247589579224586,0.0003,0.12375647394359111,209.20273050689698,95.06917910079285,95.06917910079285,452.9737567167878,452.9737567167878,3.1015963025637914e-07,0.5221700410796329,0.0,-1.366037497997284,1.3660348727703095,1.3659660650491714,-6.880772113800049e-05,1.3659909473657608,0.004542921959247906,-0.008065912202757318,0.5910033028125763,,,-0.004206607818603516,0.555362221121788,4.597995908111334,50.010886606007816,1.2477360665798187e-05,0.03477695026621223,0.0076788481372641396,0.10618265578895807,12.218680024206638,175.2491403503418,175.2498081817627,0.4654647274017334,1.0668247235020003,,,1.3918828125,0.8899197996854782,0.0,0.01641824722290039
0,,,5.814270627766035e-286,0 days 00:00:22.823845,1.0,1000.0,1.871750735508781e-83,1.8717507355087804e-86,0 days 00:00:00.285472,0 days 00:00:22.824384,9.040338958740234,55.21192892348766,-175.64602008056642,928767.594,0.00415006646312858,0.0457416642693798,0.0,0.7164747615872266,0.5279749303745921,175.7063329925537,6.7418462238311765,175.70486518859863,5.32522097325325,-0.0014674377739429473,2.9490007866621015,0.0003,0.11486005814000964,204.79481589889525,95.11493374882917,95.11493374882917,453.44198507720233,453.44198507720233,2.527151440929742e-07,0.4703846701644361,0.0,-1.3664667803049086,1.366042914390564,1.3661595607995987,0.000116646409034729,1.3662214809656144,0.004505489906121511,-0.004835954472131561,0.5881209251284599,,,-7.9254150390625e-05,0.3979190580099821,2.856622350640595,30.286092338234187,1.2876997934654356e-05,0.03351516750734299,0.007505742788314819,0.102435135319829,8.252029992878438,175.37600836181642,175.36508067321776,0.46422600412368775,1.0648972947200142,,,1.3899765625,0.8902900781035423,0.0,0.01635786533355713
0,,,1.436733912930397e-17,0 days 00:00:22.739780,0.0,,,1.802259327241298e-102,0 days 00:00:00.260034,0 days 00:00:22.740327,17.664974834442138,65.92675798749924,-175.38215826416015,929763.598,0.0039305513682747675,0.04305908966451912,0.0,0.6788117912456871,0.5402538964668638,175.4658254699707,6.730677670240402,175.4655570373535,5.097676631212234,-0.0002687305808067322,3.210879588961601,0.0003,0.12486570962145925,219.0552301197052,95.15028852685634,95.15028852685634,453.87497367024423,453.87497367024423,3.125110536821296e-07,0.6284070249535143,0.0,-1.3657472121715546,1.3658954532146454,1.3655907933712006,-0.0003046598434448242,1.3658190120458602,0.004565857514273375,-0.00752609555888921,0.5898280254602433,,,0.00022153091430664063,0.5806748836562038,4.941972098223865,54.01782027995586,1.3837850536219776e-05,0.03350629464630037,0.0072694902180228385,0.10206847661361099,13.010980008065701,175.10517926025392,175.12207876586913,0.4793354012966156,1.0662555657426516,,,1.3884765625,0.8876213160157204,0.0,0.016232631921768187
0,,,0.0,0 days 00:00:22.771236,1.0,1000.0,3.774187454339429e-71,3.774187454339429e-74,0 days 00:00:00.262357,0 days 00:00:22.771782,20.30211568260193,69.20926433825493,-175.32647972106935,930759.602,0.003954076216096795,0.043354839027601566,0.0,0.6816554187085287,0.5383773231539817,175.42804895019532,6.751452654361725,175.426486038208,5.054403489828109,-0.001562702625989914,3.278626723647118,0.0003,0.12156601298972965,235.67616655540468,95.14589696587669,95.14589696587669,454.28697551602124,454.28697551602124,2.990622397049947e-07,0.6926771871815436,0.0,-1.366434466123581,1.3660917375087738,1.36599693441391,-9.48030948638916e-05,1.366051812171936,0.004572895533463452,-0.002659695163310971,0.5895006752610207,,,0.0023651409149169924,0.6840892384201288,6.209742983758449,68.52591978883743,1.4909778721630574e-05,0.033796991167590024,0.00769169674674049,0.10271538953110576,15.695111776947975,175.04804472351074,175.0831223449707,0.5043590573072434,1.0629798732995988,,,1.3863515625,0.8925041972994804,0.0,0.01620061230659485
0,,,1.7517721506774718e-42,0 days 00:00:22.786631,0.0,,,1.080993328006461e-71,0 days 00:00:00.260835,0 days 00:00:22.787182,15.042577041625977,62.611647969722746,-175.23370695495606,931755.602,0.004114632546163831,0.04534623789048804,0.0,0.7155933934927784,0.54613015869027,175.3182544708252,6.723253229856491,175.31379946899415,5.147158443450928,-0.004455035924911499,3.1514200479984282,0.0003,0.13274031561613084,235.7523731880188,95.17133058438543,95.17133058438543,454.78067979544403,454.78067979544403,3.917963327886298e-07,0.6419198872637935,0.0,-1.3663778601884842,1.3665673817396164,1.365963049530983,-0.0006043322086334229,1.366208587050438,0.004657453609164804,-0.005238785966299475,0.5895656784772872,,,-0.0018825359344482422,0.6143004395775497,5.292122435890138,58.03640218669176,1.2740760925225914e-05,0.03425356076285243,0.007579689683392644,0.10472013479098678,13.822455662995576,174.95298124694824,174.96757762145995,0.4900115606188774,1.0638509371678033,,,1.3876015625,0.8921830195188523,0.0,0.016160920143127443
